  longitude  | latitude  |        speed        
 -122.671862 | 45.475697 |                12.4
 -122.671808 |  45.47513 |                 NaN
 -122.671808 |  45.47513 |                12.8
 -122.671753 |  45.47457 |                 NaN
 -122.671753 |  45.47457 |                12.6
 -122.671697 | 45.474012 |                 NaN
 -122.671697 | 45.474012 |                12.4
  -122.67164 | 45.473473 |                 NaN
  -122.67164 | 45.473473 |                12.2
 -122.671585 | 45.472938 |                 NaN
 -122.671585 | 45.472938 |                  12
 -122.671567 | 45.472403 |                 NaN
 -122.671567 | 45.472403 |                  12
   -122.6955 | 45.576993 |               0.125
 -122.671613 | 45.471963 |                 NaN
 -122.671613 | 45.471963 |                 9.4
 -122.695552 |  45.57716 |                 4.2
 -122.671668 |  45.47169 |                   6
 -122.671668 |  45.47169 |                 NaN
 -122.695997 | 45.577228 |                 7.8
 -122.671733 | 45.471343 |                 NaN
 -122.671733 | 45.471343 |                 8.2
 -122.696548 | 45.577232 |                 8.5
 -122.671748 | 45.470845 |                11.6
 -122.671748 | 45.470845 |                 NaN
 -122.696868 | 45.577228 |                 5.4
 -122.671692 | 45.470265 |                13.2
 -122.671692 | 45.470265 |                 NaN
 -122.671618 | 45.469665 |                13.4
 -122.671618 | 45.469665 |                 NaN
 -122.671522 | 45.469085 |                  13
 -122.671522 | 45.469085 |                 NaN
 -122.671248 | 45.468483 |                 NaN
 -122.671248 | 45.468483 |                14.6
 -122.670687 | 45.467923 |                 NaN
 -122.670687 | 45.467923 |                15.4
 -122.670145 | 45.467352 |                 NaN
 -122.670145 | 45.467352 |                15.4
 -122.669857 | 45.466678 |                 NaN
 -122.669857 | 45.466678 |                  16
 -122.669593 | 45.465988 |                  16
 -122.669593 | 45.465988 |                 NaN
 -122.669338 | 45.465322 |                15.2
 -122.669338 | 45.465322 |                 NaN
 -122.669197 | 45.464785 |                 NaN
 -122.669197 | 45.464785 |                11.6
  -122.69726 |  45.57779 |                1.64
 -122.669173 | 45.464577 |                 NaN
 -122.669173 | 45.464577 |                 3.8
 -122.697257 | 45.578315 |                13.6
 -122.697253 |  45.57884 |                 9.2
 -122.697248 | 45.579348 |                11.2
 -122.697233 |  45.57984 |                10.8
 -122.669112 | 45.464437 |                 0.9
 -122.669112 | 45.464437 |                 NaN
 -122.697243 |  45.58033 |                10.8
 -122.697255 | 45.580815 |                10.6
 -122.697235 |  45.58129 |                10.4
  -122.69723 | 45.581768 |                10.6
 -122.697245 | 45.582175 |                 8.8
  -122.69724 | 45.582507 |                 7.4
 -122.697228 | 45.582827 |                   7
 -122.697218 | 45.583163 |                 7.4
 -122.697208 | 45.583568 |   7.333333333333333
 -122.697205 | 45.583618 |                 1.5
 -122.697205 | 45.583642 |                 0.2
   -122.6972 | 45.583855 |                 4.6
 -122.697313 | 45.584043 |                 4.6
 -122.698548 | 45.584047 |   8.727272727272727
 -122.699288 | 45.584055 |                11.4
 -122.700012 | 45.584062 |                  11
 -122.669087 | 45.464383 |                 NaN
 -122.669087 | 45.464383 | 0.07777777777777778
 -122.668997 | 45.464103 |                 NaN
 -122.668997 | 45.464103 |                 7.2
 -122.701393 | 45.584037 |                10.6
 -122.668927 | 45.463587 |                 NaN
