  longitude  | latitude  |        speed        
 -122.650038 | 45.395113 |                  17
 -122.650728 | 45.395742 |                17.8
 -122.651412 | 45.396385 |                17.6
 -122.652002 | 45.396982 |                15.8
  -122.65258 | 45.397518 |                14.8
 -122.653142 | 45.398035 |                14.4
 -122.653678 | 45.398525 |                13.6
 -122.654063 | 45.398883 |                 7.6
 -122.654253 | 45.399062 |                   5
 -122.654335 | 45.399142 |                 2.2
  -122.65461 | 45.399442 |                 7.8
 -122.654755 | 45.399598 |                 4.2
 -122.655123 | 45.399875 |   3.066666666666667
 -122.655605 | 45.400305 |                12.6
 -122.656208 | 45.400822 |                15.2
 -122.656808 |  45.40135 |                  15
 -122.657382 | 45.401872 |                  14
 -122.657715 | 45.402178 |                   7
 -122.658517 | 45.402935 |                2.12
  -122.65908 | 45.403452 |                14.4
 -122.659628 | 45.403978 |                14.4
 -122.659955 | 45.404605 |                  15
 -122.659993 | 45.405383 |                17.6
 -122.659995 | 45.406202 |                18.2
 -122.660005 | 45.407013 |                17.8
 -122.660012 | 45.407622 |                12.4
 -122.660015 | 45.407823 |                   3
 -122.660022 | 45.408122 |  2.3333333333333335
 -122.660033 | 45.408653 |                11.8
 -122.660325 | 45.409182 |                12.8
  -122.66114 | 45.409447 |                  14
 -122.662152 |  45.40959 |                16.2
   -122.6631 |  45.40972 |                14.8
 -122.663772 | 45.410072 |                13.2
 -122.664255 | 45.410615 |                14.2
 -122.664585 | 45.411197 |                13.8
 -122.664478 |  45.41183 |                14.2
 -122.664348 | 45.412415 |                12.8
  -122.66424 | 45.412925 |                11.4
 -122.664122 | 45.413475 |                12.8
 -122.663983 |   45.4141 |                11.2
 -122.663838 |  45.41474 |                14.4
 -122.663728 | 45.415235 |                11.2
 -122.663687 | 45.415395 |                 3.8
 -122.663522 | 45.416162 |                3.56
  -122.66341 | 45.416683 |                11.6
 -122.663325 | 45.417068 |                 8.2
 -122.663293 |  45.41719 |                   2
 -122.663242 | 45.417413 |                   6
 -122.663152 | 45.417825 |                   9
 -122.663097 | 45.418035 |                 3.8
 -122.662977 | 45.418603 |                3.05
 -122.662865 | 45.419118 |                11.6
  -122.66277 | 45.419727 |                13.4
 -122.662722 | 45.420183 |                  10
 -122.662675 | 45.420428 |                 5.4
 -122.662898 | 45.420632 |                   6
 -122.663513 |  45.42068 |                 9.4
 -122.664215 | 45.420743 |                10.8
 -122.664858 | 45.420812 |                  10
 -122.665705 |  45.42089 |                2.64
 -122.666363 |  45.42096 |                10.4
 -122.667005 |  45.42103 |                 9.8
 -122.667452 | 45.421078 |                 6.8
 -122.667555 |  45.42109 |                 1.6
   -122.6678 | 45.420978 |                 4.8
 -122.667877 | 45.420655 |                 7.2
 -122.667945 | 45.420358 |                 6.2
 -122.667965 | 45.419998 |  0.6333333333333333
 -122.667968 | 45.419967 |                0.15
 -122.667982 | 45.419848 |                 2.6
 -122.667853 |  45.41971 |                   4
 -122.667237 | 45.419648 |                  10
 -122.666533 |  45.41959 |                  11
 -122.665832 | 45.419525 |                10.8
 -122.665143 | 45.419458 |                10.6
 -122.664408 | 45.419382 |                11.6
 -122.663755 | 45.419325 |                  10
 -122.663355 | 45.419302 |                 5.4
 -122.663312 | 45.419297 |                0.08
 -122.663068 | 45.419288 |                 4.2
  -122.66277 |   45.4195 |                   7
  -122.66267 | 45.419963 |                10.8
 -122.662557 | 45.420528 |                12.4
 -122.662433 | 45.421102 |                12.8
 -122.662287 |  45.42166 |                12.4
  -122.66204 | 45.422232 |                13.4
 -122.661682 | 45.422825 |                14.2
 -122.661372 | 45.423285 |                10.2
 -122.661273 |  45.42342 |                 2.4
 -122.660598 | 45.424292 |                4.24
 -122.660125 | 45.424888 |                  15
 -122.659577 | 45.425552 |                16.6
 -122.658975 | 45.426265 |                21.8
 -122.658523 | 45.427008 |                17.6
 -122.658323 | 45.427787 |                17.4
 -122.657625 | 45.429363 |                16.5
 -122.656847 | 45.429937 |                17.4
 -122.656155 |  45.43052 |                16.8
 -122.655657 |  45.43119 |                16.6
 -122.677288 | 45.542735 |  13.166666666666666
 -122.677295 | 45.542257 |               13.25
 -122.677287 | 45.541667 |                10.5
  -122.67729 | 45.541413 |                6.75
   -122.6773 | 45.541025 |   7.166666666666667
 -122.677282 | 45.540678 |                9.75
 -122.676403 | 45.520932 |   4.396731054977712
 -122.676443 | 45.520868 |                1.75
  -122.67659 | 45.520605 |                 6.2
 -122.676752 | 45.520323 |                 6.8
 -122.676943 | 45.520015 |                 7.2
 -122.677132 | 45.519745 |                 6.8
 -122.677295 | 45.519417 |  0.6440677966101694
 -122.677442 | 45.519137 |                 6.6
  -122.67757 | 45.518927 |                   5
 -122.677705 | 45.518635 |                 6.8
 -122.677852 | 45.518373 |                 6.2
 -122.677903 | 45.518277 |                 2.2
 -122.677903 | 45.518273 |                   0
 -122.677903 | 45.518273 |                   1
 -122.677915 |  45.51825 |                   2
 -122.678008 | 45.518033 |                   5
 -122.678123 | 45.517825 |                   5
 -122.678272 | 45.517542 |                 6.6
 -122.678472 |  45.51723 |                 7.4
 -122.678665 | 45.516887 |                 8.2
 -122.678893 | 45.516547 |                 8.2
 -122.679033 | 45.516337 |                   5
 -122.679183 | 45.515993 |  0.6153846153846154
 -122.679368 |  45.51568 |                 7.6
  -122.67955 |  45.51535 |                 7.8
 -122.679712 |  45.51507 |                 6.6
 -122.679808 | 45.514905 |                 3.8
 -122.679987 | 45.514633 |                 6.8
 -122.680125 |  45.51438 |                 5.8
 -122.680305 | 45.514082 |                 7.2
 -122.680497 | 45.513783 |                 7.2
 -122.680557 | 45.513675 |                 2.4
 -122.680633 | 45.513462 |                 0.4
 -122.680795 | 45.513115 |   6.666666666666667
 -122.680922 | 45.512845 |                 6.2
 -122.681032 | 45.512588 |                 5.8
 -122.681193 | 45.512272 |                 7.6
 -122.681337 | 45.511957 |                 7.2
 -122.681463 | 45.511675 |                 6.6
 -122.681625 | 45.511378 |                 6.8
  -122.68175 | 45.511167 |                   5
 -122.681827 | 45.511038 |                 2.8
 -122.681875 | 45.510942 |                 2.4
 -122.681875 |  45.51077 |                 3.8
 -122.681597 | 45.510643 |                 5.2
 -122.681347 | 45.510573 |                 3.8
 -122.680677 | 45.510403 |                2.24
 -122.680237 | 45.510298 |                 7.2
 -122.679798 | 45.510197 |                   7
  -122.67937 | 45.510095 |                   7
 -122.678927 |  45.50999 |                 7.2
 -122.678477 | 45.509898 |                 7.2
  -122.67803 | 45.509763 |                 7.4
  -122.67762 |  45.50965 |                 6.8
 -122.677345 |  45.50958 |                 4.2
 -122.677267 |  45.50956 |                   1
 -122.677075 | 45.509517 | 0.34146341463414637
  -122.67675 | 45.509348 |                 5.6
 -122.676622 | 45.509065 |                 6.4
 -122.676643 | 45.508695 |                 8.6
 -122.676633 | 45.508268 |                 9.6
 -122.676615 |  45.50788 |                 8.4
 -122.676562 | 45.507557 |                   7
 -122.676337 |  45.50737 |                   5
 -122.676225 | 45.507343 |                 1.4
 -122.676212 | 45.507343 | 0.02857142857142857
 -122.675928 | 45.507338 |                 4.8
 -122.675493 | 45.507335 |                   7
 -122.675142 | 45.507333 |                   5
 -122.675048 | 45.507327 |                   1
 -122.674988 | 45.507317 |  0.4666666666666667
 -122.674687 | 45.507267 |                   5
 -122.674275 | 45.507185 |                 6.6
 -122.673822 | 45.507082 |                 7.2
 -122.673475 |  45.50696 |                 5.8
 -122.673423 |  45.50669 |                 6.2
 -122.673603 | 45.506302 |                 8.8
 -122.673825 |  45.50588 |                 9.4
 -122.673913 |   45.5055 |                 8.2
 -122.673868 |  45.50526 |                 4.8
 -122.673827 | 45.505132 |  0.5333333333333333
 -122.673617 | 45.504848 |                 7.6
 -122.673417 | 45.504502 |                   8
 -122.673258 | 45.504198 |                   7
 -122.673115 | 45.503888 |                 7.2
  -122.67298 | 45.503605 |                   6
  -122.67296 |  45.50356 |                 0.6
  -122.67296 |  45.50356 |                   0
  -122.67296 | 45.503557 |                   1
 -122.672887 |  45.50341 |                   4
 -122.672778 |  45.50321 |                 4.2
  -122.67235 | 45.502527 |  2.8666666666666667
 -122.672098 | 45.502127 |                 9.8
 -122.671885 |  45.50169 |                10.2
 -122.671752 | 45.501213 |                10.6
 -122.671728 |  45.50073 |                10.6
 -122.671753 | 45.500285 |                 9.6
 -122.671775 | 45.499913 |                 7.8
 -122.671788 | 45.499715 |                 3.8
 -122.671797 |  45.49965 |                 1.6
 -122.671813 | 45.499442 |                 4.6
 -122.671855 |  45.49859 |  1.6363636363636365
 -122.671875 | 45.498248 |                 7.4
 -122.671883 | 45.498032 |                   5
  -122.67188 | 45.498017 |                0.08
 -122.671885 | 45.497795 |                 4.6
 -122.671902 | 45.497403 |                 8.6
 -122.671918 | 45.496992 |                   9
  -122.67193 |  45.49659 |                 8.8
  -122.67194 | 45.496302 |                 6.6
 -122.671972 | 45.495473 |                   2
  -122.67199 | 45.495003 |                12.4
  -122.67202 | 45.494603 |                 6.8
 -122.672038 | 45.494447 |                 3.6
 -122.671998 | 45.493888 |                2.44
  -122.67201 | 45.493545 |                 7.6
 -122.672022 | 45.493343 |                 4.4
 -122.672047 | 45.493272 |                 1.6
 -122.672342 | 45.493155 |                 4.8
 -122.672673 |  45.49311 |                 5.4
 -122.672805 | 45.493067 |                 2.2
 -122.672938 | 45.492987 | 0.15294117647058825
 -122.673093 | 45.492672 |                9.25
 -122.673047 | 45.492228 |                  10
 -122.673077 | 45.491688 |                  12
 -122.673258 |  45.49112 |                12.8
 -122.673475 | 45.490592 |                  12
 -122.673663 | 45.490198 |                 9.2
 -122.674013 |  45.48963 |   1.511111111111111
 -122.674375 |  45.48917 |                11.6
 -122.674813 | 45.488693 |                12.6
 -122.675248 | 45.488192 |                  13
  -122.67554 | 45.487625 |                13.2
 -122.675693 | 45.487012 |                13.6
 -122.675667 | 45.486365 |                14.4
  -122.67552 | 45.485705 |                14.8
  -122.67526 | 45.485038 |                15.2
 -122.674565 | 45.483732 |                15.3
 -122.674222 |  45.48309 |                  15
 -122.673935 | 45.482467 |                14.4
 -122.673718 | 45.481875 |                13.4
 -122.673593 | 45.481472 |                 8.8
 -122.673558 |  45.48134 |                 2.6
  -122.67335 | 45.480745 |                 3.5
  -122.67314 | 45.480175 |                13.2
 -122.672927 | 45.479528 |                14.6
 -122.672717 | 45.478877 |                14.6
  -122.67252 | 45.478267 |                13.6
  -122.67238 | 45.477823 |                 9.8
   -122.6723 |  45.47757 |                 5.6
 -122.672268 |  45.47747 |                   2
 -122.672215 | 45.477297 |              1.3125
  -122.67195 | 45.476302 |                11.4
  -122.67185 | 45.475513 |                14.5
 -122.671797 | 45.474985 |                14.5
  -122.67172 | 45.474223 |                  14
 -122.671657 | 45.473632 |                  13
 -122.671617 | 45.473208 |                   9
 -122.671613 | 45.473108 |                 1.8
 -122.671525 | 45.472428 |  1.7555555555555555
 -122.671575 |  45.47196 |                 8.5
 -122.671622 | 45.471733 |  3.6666666666666665
 -122.671643 | 45.471625 |              0.9375
 -122.671703 | 45.471272 |                   8
   -122.6717 |  45.47065 |  11.666666666666666
