  longitude  | latitude  |        speed         
 -122.625878 | 45.523142 |                 12.6
 -122.626658 | 45.522995 |                 12.6
   -122.6275 | 45.522907 |                 13.2
  -122.62833 | 45.522887 |                 12.6
 -122.629118 | 45.522887 |                 12.2
 -122.629885 |  45.52288 |                   12
 -122.630618 | 45.522883 |                 11.2
 -122.631343 | 45.522895 |                 11.2
 -122.631873 |  45.52292 |                    8
 -122.632918 | 45.522908 |                 3.28
 -122.633632 | 45.522913 |                   11
 -122.634303 | 45.522917 |                 10.4
 -122.634943 | 45.522915 |                  9.8
 -122.635555 | 45.522913 |                  9.4
 -122.636168 | 45.522932 |                  9.4
 -122.636728 | 45.522937 |                  8.6
 -122.637073 | 45.522938 |                  5.2
 -122.637128 | 45.522937 |                  0.1
 -122.637342 | 45.522935 |                  3.6
 -122.637702 | 45.522935 |                  5.4
 -122.637825 | 45.522933 |                  1.8
 -122.638027 | 45.522918 |                  3.4
 -122.638523 |   45.5229 |                  7.8
 -122.639017 | 45.522898 |    5.428571428571429
 -122.639503 | 45.522898 |                  7.4
  -122.64002 | 45.522898 |                    8
 -122.640518 | 45.522898 |                  7.6
 -122.640982 | 45.522905 |                  7.2
 -122.641422 | 45.522913 |                  6.8
  -122.64173 | 45.522917 |                  4.6
 -122.642295 | 45.522912 |                 1.76
 -122.642733 | 45.522912 |                    7
 -122.643238 | 45.522915 |                  7.6
 -122.643705 | 45.522917 |                  7.2
  -122.64423 | 45.522913 |                  8.2
  -122.64476 | 45.522913 |                  8.2
 -122.645248 | 45.522935 |                  7.6
  -122.64566 | 45.522943 |                    6
 -122.646338 | 45.522932 |                 1.35
  -122.64682 | 45.522925 |                  7.4
 -122.647295 | 45.522932 |                  7.4
 -122.647758 | 45.522932 |                  7.2
 -122.648277 | 45.522927 |                    8
 -122.648792 | 45.522928 |                  7.8
 -122.649238 | 45.522932 |                  6.8
 -122.649553 | 45.522977 |                  4.8
 -122.649638 | 45.523188 |                  4.8
 -122.649612 | 45.523398 |                  4.4
 -122.649605 |  45.52347 |                  1.8
 -122.649593 |   45.5238 |                  7.4
 -122.649555 | 45.524105 |                  6.4
 -122.650023 | 45.524338 |   1.4666666666666666
 -122.650617 | 45.524097 |                 10.8
  -122.65116 | 45.523872 |                  9.4
 -122.651567 | 45.523725 |                    7
 -122.652435 |  45.52365 |                  6.9
 -122.652978 | 45.523657 |                  8.2
 -122.653302 | 45.523653 |                  4.6
 -122.654187 | 45.523647 |   1.5333333333333334
 -122.654558 | 45.523647 |                  5.8
 -122.655048 | 45.523648 |                  7.6
 -122.655512 | 45.523652 |                  7.2
